author_name,citation_count,h_index,document_count,scopus_author_id,scopus_indexed_name,scopus_affiliation_name,match_status,match_score,query_used,error_message,review_status
JOSE CARLOS BATISTA DUBEUX JUNIOR,501.0,14.0,66.0,55682562800.0,,Universidade Federal Rural de Pernambuco,matched,84.0,"AUTHLAST(JUNIOR) AND AUTHFIRST(JOSE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,rejected
FRANK SINATRA GOMES DA SILVA,4.0,1.0,1.0,57196571391.0,,Universidade Federal Rural de Pernambuco,matched,106.0,"AUTHLAST(SILVA) AND AUTHFIRST(FRANK) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARCILIO MARTINS DE MORAES,1015.0,17.0,86.0,36056226900.0,,Universidade Federal Rural de Pernambuco,matched,134.0,"AUTHLAST(MORAES) AND AUTHFIRST(MARCILIO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
JOSIMAR MENDES DE VASCONCELOS,21.0,3.0,11.0,57216368666.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(VASCONCELOS) AND AUTHFIRST(JOSIMAR) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
JADER DA SILVA JALE,113.0,7.0,17.0,57198425397.0,,Universidade Federal Rural de Pernambuco,matched,120.0,"AUTHLAST(JALE) AND AUTHFIRST(JADER) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
BRUNO SEVERO GOMES,14.0,2.0,3.0,57567298600.0,,Universidade Federal Rural de Pernambuco,matched,119.0,[last-only+afid] AUTHLAST(GOMES) AND AF-ID(60000958),,accepted
JANAINA GUIMARAES DA FONSECA E SILVA,7.0,1.0,1.0,57190489179.0,,Universidade Federal Rural de Pernambuco,matched,103.0,"AUTHLAST(SILVA) AND AUTHFIRST(JANAINA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
LUCIAN BOGDAN BEJAN,246.0,5.0,7.0,35785675300.0,,Universidade Federal Rural de Pernambuco,matched,140.0,"AUTHLAST(BEJAN) AND AUTHFIRST(LUCIAN) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
UIRAN GEBARA DA SILVA,10.0,1.0,11.0,57200559799.0,,Universidade Federal Rural de Pernambuco,matched,100.0,"AUTHLAST(SILVA) AND AUTHFIRST(UIRAN) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ANTONIO SAMUEL ALVES DA SILVA,403.0,11.0,35.0,57213137105.0,,Universidade Federal Rural de Pernambuco,matched,128.0,"AUTHLAST(SILVA) AND AUTHFIRST(ANTONIO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
LILIAN FRANCISCO ARANTES DE SOUZA,187.0,5.0,18.0,57191074231.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(SOUZA) AND AUTHFIRST(LILIAN) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
SUELY ALVES DA SILVA,9.0,1.0,1.0,57203397692.0,,Universidade Federal Rural de Pernambuco,matched,121.0,"AUTHLAST(SILVA) AND AUTHFIRST(SUELY) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
LUIZ ANTONIO MARTINELLI,24704.0,71.0,283.0,7102366222.0,,Universidade de São Paulo,matched,75.0,"AUTHLAST(MARTINELLI) AND AUTHFIRST(LUIZ) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,rejected
PAULO EURICO PIRES FERREIRA TRAVASSOS,1499.0,20.0,61.0,6601979662.0,,Universidade Federal Rural de Pernambuco,matched,111.0,"AUTHLAST(TRAVASSOS) AND AUTHFIRST(PAULO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
GIAN CARLO DE MELO SILVA,3210.0,30.0,152.0,7102995765.0,,Universidade Federal Rural de Pernambuco,matched,116.0,[last-only+afid] AUTHLAST(SILVA) AND AF-ID(60000958),,accepted
CLAUDIO TADEU CRISTINO,91.0,4.0,12.0,37013300800.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(CRISTINO) AND AUTHFIRST(CLAUDIO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
WILLIAM SEVERI,1283.0,18.0,70.0,6506501832.0,,Universidade Federal Rural de Pernambuco,matched,153.0,"AUTHLAST(SEVERI) AND AUTHFIRST(WILLIAM) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
GUILHERME ROCHA MOREIRA,259.0,9.0,44.0,22955999800.0,,Universidade Federal Rural de Pernambuco,matched,132.0,"AUTHLAST(MOREIRA) AND AUTHFIRST(GUILHERME) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
WELLINGTON BARBOSA DA SILVA,817.0,12.0,12.0,56255014700.0,,Universidade Federal Rural de Pernambuco,matched,121.0,"AUTHLAST(SILVA) AND AUTHFIRST(WELLINGTON) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
GUSTAVO ACIOLI LOPES,11.0,2.0,10.0,55940478100.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(LOPES) AND AUTHFIRST(GUSTAVO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ROMULO SIMOES CEZAR MENEZES,4.0,1.0,1.0,57920255500.0,,Universidade Federal Rural de Pernambuco,matched,114.0,[last-only+afid] AUTHLAST(MENEZES) AND AF-ID(60000958),,accepted
RAFAEL FERREIRA LEITE DE MELLO,147.0,7.0,47.0,59209171900.0,,Universidade Federal Rural de Pernambuco,matched,114.0,"AUTHLAST(MELLO) AND AUTHFIRST(RAFAEL) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ROSANGELA PAULA TEIXEIRA LESSA,2050.0,22.0,108.0,6701424520.0,,Universidade Federal Rural de Pernambuco,matched,105.0,"AUTHLAST(LESSA) AND AUTHFIRST(ROSANGELA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
RANILSON DE SOUZA BEZERRA,2831.0,30.0,115.0,7003699879.0,,Universidade Federal de Pernambuco,matched,75.0,"AUTHLAST(BEZERRA) AND AUTHFIRST(RANILSON) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
PAULO JOSE DUARTE NETO,61.0,5.0,10.0,37013741000.0,,Universidade Federal Rural de Pernambuco,matched,113.0,"AUTHLAST(NETO) AND AUTHFIRST(PAULO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
THIERRY FREDOU,1766.0,24.0,76.0,13611061800.0,,Universidade Federal Rural de Pernambuco,matched,153.0,"AUTHLAST(FREDOU) AND AUTHFIRST(THIERRY) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
TIAGO ALESSANDRO ESPINOLA FERREIRA,1090.0,19.0,82.0,7005531101.0,,Universidade Federal Rural de Pernambuco,matched,121.0,"AUTHLAST(FERREIRA) AND AUTHFIRST(TIAGO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
JULIANA FERREIRA DOS SANTOS,1.0,1.0,1.0,57226425810.0,,Universidade Federal Rural de Pernambuco,matched,123.0,"AUTHLAST(SANTOS) AND AUTHFIRST(JULIANA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
RENATA AKEMI SHINOZAKI MENDES,217.0,9.0,34.0,23393810900.0,,Universidade Federal Rural de Pernambuco,matched,131.0,"AUTHLAST(MENDES) AND AUTHFIRST(RENATA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
HUMBER AGRELLI DE ANDRADE,678.0,14.0,61.0,7005008552.0,,Universidade Federal Rural de Pernambuco,matched,124.0,"AUTHLAST(ANDRADE) AND AUTHFIRST(HUMBER) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
CERES DUARTE GUEDES CABRAL DE ALMEIDA,152.0,8.0,32.0,25225106400.0,,Universidade Federal Rural de Pernambuco,matched,131.0,"AUTHLAST(ALMEIDA) AND AUTHFIRST(CERES) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
PAULO ROBERTO CAMPAGNOLI DE OLIVEIRA FILHO,0.0,0.0,1.0,59649709600.0,,Universidade Federal Rural de Pernambuco,matched,116.0,"AUTHLAST(FILHO) AND AUTHFIRST(PAULO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
SUZIANNY MARIA BEZERRA CABRAL DA SILVA,476.0,14.0,37.0,36336849700.0,,Universidade Federal Rural de Pernambuco,matched,92.0,"AUTHLAST(SILVA) AND AUTHFIRST(SUZIANNY) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
LUIS OTAVIO BRITO DA SILVA,989.0,19.0,70.0,55778534200.0,,Universidade Federal Rural de Pernambuco,matched,94.0,"AUTHLAST(SILVA) AND AUTHFIRST(LUIS) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
PAULO GUILHERME VASCONCELOS DE OLIVEIRA,0.0,0.0,1.0,60525191800.0,,Universidade Federal Rural de Pernambuco,matched,128.0,"AUTHLAST(OLIVEIRA) AND AUTHFIRST(PAULO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
HELAINE SIVINI FERREIRA,60.0,3.0,10.0,57219053336.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(FERREIRA) AND AUTHFIRST(HELAINE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
VIVIANE MORAES DE OLIVEIRA,0.0,0.0,1.0,60194955100.0,,Universidade Federal Rural de Pernambuco,matched,122.0,"AUTHLAST(OLIVEIRA) AND AUTHFIRST(VIVIANE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
BORKO STOSIC,1647.0,21.0,120.0,6701550265.0,,Universidade Federal Rural de Pernambuco,matched,131.0,"AUTHLAST(STOSIC) AND AUTHFIRST(BORKO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
JOSE RAMON BARROS CANTALICE,0.0,0.0,1.0,60430072300.0,,Universidade Federal Rural de Pernambuco,matched,100.0,"AUTHLAST(CANTALICE) AND AUTHFIRST(JOSE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ABELARDO ANTONIO DE ASSUNCAO MONTENEGRO,1888.0,21.0,152.0,8726624400.0,,Universidade Federal Rural de Pernambuco,matched,135.0,"AUTHLAST(MONTENEGRO) AND AUTHFIRST(ABELARDO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
CLAUDIO AUGUSTO GOMES DA CAMARA,2666.0,28.0,131.0,14046764600.0,,Universidade Federal Rural de Pernambuco,matched,117.0,"AUTHLAST(CAMARA) AND AUTHFIRST(CLAUDIO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
THIAGO ARAUJO DA SILVEIRA,7.0,1.0,2.0,59239217100.0,,Universidade Federal Rural de Pernambuco,matched,112.0,[last-only+afid] AUTHLAST(SILVEIRA) AND AF-ID(60000958),,accepted
JANAINA DE ALBUQUERQUE COUTO,14.0,1.0,1.0,35621589900.0,,Universidade Federal Rural de Pernambuco,matched,117.0,"AUTHLAST(COUTO) AND AUTHFIRST(JANAINA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
IVONEIDE MENDES DA SILVA,4.0,1.0,1.0,58623155200.0,,Universidade Federal Rural de Pernambuco,matched,120.0,"AUTHLAST(SILVA) AND AUTHFIRST(IVONEIDE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARCELO BRITO CARNEIRO LEAO,9.0,2.0,8.0,56341039500.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(LEAO) AND AUTHFIRST(MARCELO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
VLADIMIR LIRA VERAS XAVIER DE ANDRADE,657.0,13.0,92.0,35069185300.0,,Universidade Federal Rural de Pernambuco,matched,116.0,[last-only+afid] AUTHLAST(ANDRADE) AND AF-ID(60000958),,accepted
ARNAUD PIERRE ALEXIS BERTRAND,5300.0,44.0,160.0,7102204199.0,,IRD Institut de Recherche pour le Developpement,matched,82.0,"AUTHLAST(BERTRAND) AND AUTHFIRST(ARNAUD) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,rejected
SILVIO RICARDO MAURANO PEIXOTO,2057.0,25.0,96.0,7004020405.0,,Universidade Federal Rural de Pernambuco,matched,134.0,"AUTHLAST(PEIXOTO) AND AUTHFIRST(SILVIO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARIA RAQUEL MOURA COIMBRA,855.0,13.0,43.0,7005408295.0,,Universidade Federal Rural de Pernambuco,matched,132.0,"AUTHLAST(COIMBRA) AND AUTHFIRST(MARIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARIA JESUS NOGUEIRA RODAL,1674.0,22.0,57.0,14047200200.0,,Universidade Federal Rural de Pernambuco,matched,132.0,"AUTHLAST(RODAL) AND AUTHFIRST(MARIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
RUTE BERGER,19.0,3.0,5.0,57201719661.0,,Universidade Federal Rural de Pernambuco,matched,150.0,"AUTHLAST(BERGER) AND AUTHFIRST(RUTE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
VIVIAN LOGES,444.0,11.0,63.0,22934752100.0,,Universidade Federal Rural de Pernambuco,matched,153.0,"AUTHLAST(LOGES) AND AUTHFIRST(VIVIAN) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARCONE MOREIRA SANTOS,61.0,5.0,9.0,56257856900.0,,Universidade Federal Rural de Pernambuco,matched,128.0,"AUTHLAST(SANTOS) AND AUTHFIRST(MARCONE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ANGELICA VIRGINIA VALOIS MONTARROYOS,76.0,5.0,12.0,6507302471.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(MONTARROYOS) AND AUTHFIRST(ANGELICA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
EVERALDO MARQUES DE LIMA NETO,17.0,3.0,6.0,55536531700.0,,Universidade Federal Rural de Pernambuco,matched,100.0,"AUTHLAST(NETO) AND AUTHFIRST(EVERALDO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
FERNANDO JOSE FREIRE,1202.0,21.0,106.0,25630532900.0,,Universidade Federal Rural de Pernambuco,matched,135.0,"AUTHLAST(FREIRE) AND AUTHFIRST(FERNANDO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
RICARDO GALLO,209.0,8.0,40.0,56365406600.0,,Universidade Federal Rural de Pernambuco,matched,152.0,"AUTHLAST(GALLO) AND AUTHFIRST(RICARDO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
RAFAEL LEITE BRAZ,158.0,8.0,30.0,25031465200.0,,Universidade Federal Rural de Pernambuco,matched,131.0,"AUTHLAST(BRAZ) AND AUTHFIRST(RAFAEL) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
FREDERICO INACIO COSTA DE OLIVEIRA,0.0,0.0,1.0,60200520700.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(OLIVEIRA) AND AUTHFIRST(FREDERICO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ELIANE CRISTINA SAMPAIO DE FREITAS,126.0,5.0,13.0,55845062800.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(FREITAS) AND AUTHFIRST(ELIANE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ANA REGINA BEZERRA RIBEIRO,1006.0,6.0,9.0,57211887454.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(RIBEIRO) AND AUTHFIRST(ANA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ROBERTA BORDA SOARES,1295.0,22.0,65.0,7101994532.0,,Universidade Federal Rural de Pernambuco,matched,133.0,"AUTHLAST(SOARES) AND AUTHFIRST(ROBERTA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
JADILSON RAMOS DE ALMEIDA,432.0,13.0,44.0,36147087600.0,,Universidade Federal Rural de Pernambuco,matched,119.0,[last-only+afid] AUTHLAST(ALMEIDA) AND AF-ID(60000958),,accepted
MARCELO LUIZ MONTEIRO MARINHO,526.0,11.0,53.0,36572242200.0,,Universidade Federal Rural de Pernambuco,matched,132.0,"AUTHLAST(MARINHO) AND AUTHFIRST(MARCELO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARCIO SAMPAIO PIMENTEL,66.0,5.0,12.0,7006799248.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(PIMENTEL) AND AUTHFIRST(MARCIO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
LEONARDO FERRAZ XAVIER,15.0,2.0,6.0,56218269000.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(XAVIER) AND AUTHFIRST(LEONARDO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
BRIGITTE RENATA BEZERRA DE OLIVEIRA,73.0,4.0,9.0,57226706941.0,,Universidade Federal Rural de Pernambuco,matched,124.0,"AUTHLAST(OLIVEIRA) AND AUTHFIRST(BRIGITTE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ANDRE DE SOUZA MELO,294.0,6.0,18.0,36102294100.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(MELO) AND AUTHFIRST(ANDRE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
JOSE JAIME VASCONCELOS CAVALCANTI,0.0,0.0,2.0,58493790700.0,,Universidade Federal Rural de Pernambuco,matched,111.0,"AUTHLAST(CAVALCANTI) AND AUTHFIRST(JOSE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ALVARO CARLOS GONCALVES NETO,19.0,1.0,1.0,54584047100.0,,Universidade Federal Rural de Pernambuco,matched,117.0,"AUTHLAST(NETO) AND AUTHFIRST(ALVARO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
EDSON FERREIRA DA SILVA,42.0,5.0,7.0,54385975300.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(SILVA) AND AUTHFIRST(EDSON) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
LUIZA SUELY SEMEN MARTINS,291.0,10.0,28.0,7102109338.0,,Universidade Federal Rural de Pernambuco,matched,131.0,"AUTHLAST(MARTINS) AND AUTHFIRST(LUIZA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
GHEYSA COELHO SILVA,20.0,2.0,4.0,57213505249.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(SILVA) AND AUTHFIRST(GHEYSA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
RODRIGO LINS RODRIGUES,288.0,10.0,30.0,56341147600.0,,Universidade Federal Rural de Pernambuco,matched,131.0,"AUTHLAST(RODRIGUES) AND AUTHFIRST(RODRIGO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
RICARDO FERREIRA DAS NEVES,1.0,1.0,1.0,56890721000.0,,Universidade Federal Rural de Pernambuco,matched,136.0,"AUTHLAST(NEVES) AND AUTHFIRST(RICARDO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
JOSE EUZEBIO SIMOES NETO,36.0,1.0,2.0,57196367984.0,,Universidade Federal Rural de Pernambuco,matched,115.0,"AUTHLAST(NETO) AND AUTHFIRST(JOSE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ROSEANE CAVALCANTI DOS SANTOS,32.0,4.0,17.0,58938318700.0,,Universidade Federal Rural de Pernambuco,matched,116.0,[last-only+afid] AUTHLAST(SANTOS) AND AF-ID(60000958),,accepted
JOSE LUIZ SANDES DE CARVALHO FILHO,77.0,5.0,10.0,57214788671.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(FILHO) AND AUTHFIRST(JOSE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ELTON LUCIO DE ARAUJO,54.0,4.0,9.0,56993486900.0,,Universidade Federal Rural de Pernambuco,matched,114.0,[last-only+afid] AUTHLAST(ARAUJO) AND AF-ID(60000958),,accepted
JORGE BRAZ TORRES,4033.0,33.0,202.0,7402798221.0,,Universidade Federal Rural de Pernambuco,matched,135.0,"AUTHLAST(TORRES) AND AUTHFIRST(JORGE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
DANIELE REGINA PARIZOTTO,92.0,5.0,22.0,26433797100.0,,Universidade Federal Rural de Pernambuco,matched,131.0,"AUTHLAST(PARIZOTTO) AND AUTHFIRST(DANIELE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
PAULO FELLIPE CRISTALDO,832.0,18.0,60.0,56044557300.0,,Universidade Federal Rural de Pernambuco,matched,127.0,"AUTHLAST(CRISTALDO) AND AUTHFIRST(PAULO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARCELO HENRIQUE SANTOS PAIVA,2.0,1.0,1.0,57331304600.0,,Universidade Federal Rural de Pernambuco,matched,113.0,[last-only+afid] AUTHLAST(PAIVA) AND AF-ID(60000958),,accepted
MANOEL GUEDES CORREA GONDIM JUNIOR,5.0,1.0,2.0,35240287400.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(JUNIOR) AND AUTHFIRST(MANOEL) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
JOSE DIJAIR ANTONINO DE SOUZA JUNIOR,1111.0,17.0,154.0,25951815400.0,,Universidade Federal Rural de Pernambuco,matched,89.0,"AUTHLAST(JUNIOR) AND AUTHFIRST(JOSE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,rejected
PASCHOAL COELHO GROSSI,416.0,11.0,99.0,16424420800.0,,Universidade Federal Rural de Pernambuco,matched,134.0,"AUTHLAST(GROSSI) AND AUTHFIRST(PASCHOAL) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
VALERIA WANDERLEY TEIXEIRA,29.0,3.0,13.0,57222900028.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(TEIXEIRA) AND AUTHFIRST(VALERIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
CHRISTIAN SHERLEY ARAUJO DA SILVA TORRES,7.0,1.0,1.0,59160306700.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(TORRES) AND AUTHFIRST(CHRISTIAN) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
GISLEIA BENINI DUARTE,598.0,10.0,15.0,36149871600.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(DUARTE) AND AUTHFIRST(GISLEIA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARCOS FELIPE FALCAO SOBRAL,1372.0,10.0,28.0,55358933500.0,,Universidade Federal Rural de Pernambuco,matched,131.0,"AUTHLAST(SOBRAL) AND AUTHFIRST(MARCOS) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
RODOLFO ARAUJO DE MORAES FILHO,4.0,1.0,1.0,59425810000.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(FILHO) AND AUTHFIRST(RODOLFO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
PABRICIO MARCOS OLIVEIRA LOPES,614.0,14.0,57.0,36523485000.0,,Universidade Federal Rural de Pernambuco,matched,132.0,"AUTHLAST(LOPES) AND AUTHFIRST(PABRICIO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
SUZANA MARIA GICO LIMA MONTENEGRO,10.0,1.0,1.0,57209203965.0,,Universidade Federal Rural de Pernambuco,matched,115.0,[last-only+afid] AUTHLAST(MONTENEGRO) AND AF-ID(60000958),,accepted
GERONIMO FERREIRA DA SILVA,0.0,0.0,1.0,59455293400.0,,Universidade Federal Rural de Pernambuco,matched,120.0,"AUTHLAST(SILVA) AND AUTHFIRST(GERONIMO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MANASSES MESQUITA DA SILVA,0.0,0.0,2.0,59663479000.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(SILVA) AND AUTHFIRST(MANASSES) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
JOSE AMILTON SANTOS JUNIOR,501.0,14.0,66.0,55682562800.0,,Universidade Federal Rural de Pernambuco,matched,103.0,"AUTHLAST(JUNIOR) AND AUTHFIRST(JOSE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
GLEDSON LUIZ PONTES DE ALMEIDA,3.0,1.0,1.0,58971249900.0,,Universidade Federal Rural de Pernambuco,matched,120.0,"AUTHLAST(ALMEIDA) AND AUTHFIRST(GLEDSON) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARIO MONTEIRO ROLIM,0.0,0.0,1.0,59954052800.0,,Universidade Federal Rural de Pernambuco,matched,120.0,"AUTHLAST(ROLIM) AND AUTHFIRST(MARIO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ENIO FARIAS DE FRANCA E SILVA,1556.0,20.0,170.0,57217052490.0,,Universidade Federal Rural de Pernambuco,matched,135.0,"AUTHLAST(SILVA) AND AUTHFIRST(ENIO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
GEBER BARBOSA DE ALBUQUERQUE MOURA,662.0,14.0,61.0,33667869200.0,,Universidade Federal Rural de Pernambuco,matched,133.0,"AUTHLAST(MOURA) AND AUTHFIRST(GEBER) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
BRUNO MELO DE ARAUJO,10.0,2.0,4.0,58171448100.0,,Universidade Federal Rural de Pernambuco,matched,117.0,"AUTHLAST(ARAUJO) AND AUTHFIRST(BRUNO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
MARIANA ZERBONE ALVES DE ALBUQUERQUE,0.0,0.0,1.0,60026846200.0,,Universidade Federal Rural de Pernambuco,matched,104.0,"AUTHLAST(ALBUQUERQUE) AND AUTHFIRST(MARIANA) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
REJANE RODRIGUES DA COSTA E CARVALHO,7.0,1.0,3.0,58347254700.0,,Universidade Federal Rural de Pernambuco,matched,130.0,"AUTHLAST(CARVALHO) AND AUTHFIRST(REJANE) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
ANTONIO FELIX DA COSTA,66.0,4.0,4.0,57205591596.0,,Universidade Federal Rural de Pernambuco,matched,85.0,"AUTHLAST(COSTA) AND AUTHFIRST(ANTONIO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,rejected
ANTONIO FRANCISCO DE MENDONCA JUNIOR,26.0,3.0,7.0,56646587400.0,,Universidade Federal Rural de Pernambuco,matched,100.0,"AUTHLAST(JUNIOR) AND AUTHFIRST(ANTONIO) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
SUELY CREUSA CORDEIRO DE ALMEIDA,9.0,2.0,5.0,55293014900.0,,Universidade Federal Rural de Pernambuco,matched,100.0,"AUTHLAST(ALMEIDA) AND AUTHFIRST(SUELY) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
EDSON HELY SILVA,29.0,2.0,2.0,57198848089.0,,Universidade Federal Rural de Pernambuco,matched,123.0,"AUTHLAST(SILVA) AND AUTHFIRST(EDSON) AND AFFIL(""Universidade Federal Rural de Pernambuco"")",,accepted
